time,open,high,low,close
2019-08-21 20:00:00,1502.19,1504.63,1492.54,1498.04
2019-08-22 20:00:00,1498.56,1530.32,1493.59,1526.65
2019-08-25 20:00:00,1540.44,1555.29,1525.05,1527.32
2019-08-26 20:00:00,1527.36,1544.71,1525.75,1542.53
2019-08-27 20:00:00,1541.98,1546.9,1531.94,1539.17
2019-08-28 20:00:00,1539.48,1550.42,1519.74,1527.42
2019-08-29 20:00:00,1527.74,1533.18,1516.98,1520.35
2019-09-01 20:00:00,1526.03,1535.18,1519.36,1528.06
2019-09-02 20:00:00,1529.84,1549.76,1521.67,1547.57
2019-09-03 20:00:00,1546.59,1557.09,1533.92,1552.59
2019-09-04 20:00:00,1552.2,1553.04,1506.32,1518.99
2019-09-05 20:00:00,1517.19,1527.96,1502.62,1506.76
2019-09-08 20:00:00,1507.89,1515.53,1497.64,1498.92
2019-09-09 20:00:00,1498.82,1501.03,1484.53,1485.24
2019-09-10 20:00:00,1485.87,1498.28,1485.17,1496.76
2019-09-11 20:00:00,1496.77,1524.29,1489.27,1498.91
2019-09-12 20:00:00,1498.54,1509.07,1485.83,1488.44
2019-09-15 20:00:00,1505.21,1512.2,1495.92,1498.18
2019-09-16 20:00:00,1498.72,1507.13,1493.49,1501.27
2019-09-17 20:00:00,1501.27,1511.62,1483.33,1494.01
2019-09-18 20:00:00,1494.27,1504.53,1489.0,1498.83
2019-09-19 20:00:00,1499.11,1517.14,1497.97,1516.7
2019-09-22 20:00:00,1513.86,1526.85,1510.51,1522.04
2019-09-23 20:00:00,1522.23,1535.71,1515.62,1532.14
2019-09-24 20:00:00,1532.06,1535.16,1500.45,1503.51
2019-09-25 20:00:00,1503.9,1512.36,1500.24,1504.46
2019-09-26 20:00:00,1504.64,1507.49,1486.88,1496.87
2019-09-29 20:00:00,1494.94,1500.57,1464.52,1472.47
2019-09-30 20:00:00,1471.9,1487.29,1459.1,1479.04
2019-10-01 20:00:00,1478.82,1505.17,1474.54,1499.82
2019-10-02 20:00:00,1499.31,1519.66,1495.82,1504.93
2019-10-03 20:00:00,1505.42,1515.9,1495.85,1504.65
2019-10-06 20:00:00,1512.05,1512.78,1488.05,1493.19
2019-10-07 20:00:00,1493.16,1509.78,1486.91,1505.53
2019-10-08 20:00:00,1505.1,1512.5,1499.87,1505.63
2019-10-09 20:00:00,1505.3,1517.07,1491.16,1493.5
2019-10-10 20:00:00,1493.5,1503.23,1474.03,1488.68
2019-10-13 20:00:00,1487.36,1497.15,1482.85,1493.1
2019-10-14 20:00:00,1493.51,1498.57,1477.22,1481.04
2019-10-15 20:00:00,1481.04,1491.61,1477.06,1489.92
2019-10-16 20:00:00,1490.19,1497.39,1483.46,1491.82
2019-10-17 20:00:00,1491.94,1494.11,1484.93,1490.31
2019-10-20 20:00:00,1491.22,1495.24,1481.53,1484.38
2019-10-21 20:00:00,1484.24,1489.04,1480.86,1487.55
2019-10-22 20:00:00,1487.97,1496.35,1487.7,1491.91
2019-10-23 20:00:00,1492.09,1504.06,1488.02,1503.65
2019-10-24 20:00:00,1503.54,1517.99,1500.63,1504.43
2019-10-27 20:00:00,1504.19,1508.25,1490.04,1492.44
2019-10-28 20:00:00,1491.95,1494.79,1483.6,1487.7
2019-10-29 20:00:00,1487.97,1496.71,1481.19,1495.63
2019-10-30 20:00:00,1495.71,1514.23,1493.78,1512.54
2019-10-31 20:00:00,1512.63,1516.2,1503.3,1514.15
2019-11-03 19:00:00,1513.97,1514.84,1504.47,1509.51
2019-11-04 19:00:00,1509.41,1509.69,1479.4,1483.47
2019-11-05 19:00:00,1482.87,1494.28,1482.45,1490.42
2019-11-06 19:00:00,1490.0,1492.23,1460.61,1468.49
2019-11-07 19:00:00,1467.92,1472.99,1456.24,1458.99
2019-11-10 19:00:00,1458.48,1466.47,1448.19,1455.85
2019-11-11 19:00:00,1455.02,1460.54,1445.61,1456.18
2019-11-12 19:00:00,1455.74,1467.16,1455.64,1463.37
2019-11-13 19:00:00,1463.36,1474.68,1461.12,1471.22
2019-11-14 19:00:00,1471.1,1471.39,1462.41,1467.73
2019-11-17 19:00:00,1466.76,1474.0,1456.4,1471.23
2019-11-18 19:00:00,1471.39,1475.35,1464.79,1472.43
2019-11-19 19:00:00,1472.33,1478.88,1465.94,1471.51
2019-11-20 19:00:00,1474.65,1475.72,1462.38,1464.36
2019-11-21 19:00:00,1464.14,1473.23,1461.37,1462.02
2019-11-24 19:00:00,1460.74,1462.18,1454.08,1455.08
2019-11-25 19:00:00,1455.09,1462.9,1450.04,1461.3
2019-11-26 19:00:00,1460.78,1461.92,1452.55,1454.29
2019-11-27 19:00:00,1454.4,1458.36,1454.2,1455.36
2019-11-28 19:00:00,1455.54,1466.58,1453.04,1463.91
2019-12-01 19:00:00,1464.2,1465.47,1453.97,1462.22
2019-12-02 19:00:00,1462.28,1481.81,1459.85,1477.16
2019-12-03 19:00:00,1477.02,1484.08,1471.45,1474.44
2019-12-04 19:00:00,1473.78,1480.37,1472.89,1475.74
2019-12-05 19:00:00,1475.41,1480.02,1458.7,1459.91
2019-12-08 19:00:00,1459.35,1465.41,1457.64,1461.51
2019-12-09 19:00:00,1461.82,1469.22,1460.03,1464.21
2019-12-10 19:00:00,1463.52,1478.95,1462.74,1474.77
2019-12-11 19:00:00,1474.38,1486.79,1463.93,1469.74
2019-12-12 19:00:00,1465.68,1478.08,1461.84,1475.65
2019-12-15 19:00:00,1475.79,1479.93,1473.17,1475.9
2019-12-16 19:00:00,1475.02,1480.56,1474.23,1476.09
2019-12-17 19:00:00,1475.54,1479.32,1470.48,1475.42
2019-12-18 19:00:00,1474.73,1481.71,1473.28,1478.83
2019-12-19 19:00:00,1478.85,1481.0,1475.87,1477.9
2019-12-22 19:00:00,1477.88,1486.22,1477.54,1485.37
2019-12-23 19:00:00,1485.08,1500.49,1484.4,1499.16
2019-12-25 19:00:00,1499.12,1512.65,1497.4,1510.98
2019-12-26 19:00:00,1510.21,1515.34,1507.35,1510.89
2019-12-29 19:00:00,1511.29,1516.14,1510.79,1514.89
2019-12-30 19:00:00,1514.39,1525.31,1514.37,1516.92
2020-01-01 19:00:00,1518.13,1531.39,1517.22,1529.07
2020-01-02 19:00:00,1528.59,1553.56,1527.98,1551.87
2020-01-05 19:00:00,1559.76,1587.81,1559.58,1565.64
2020-01-06 19:00:00,1565.3,1577.33,1555.33,1574.0
2020-01-07 19:00:00,1576.4,1611.39,1552.24,1556.23
2020-01-08 19:00:00,1556.38,1561.36,1540.21,1552.18
2020-01-09 19:00:00,1551.2,1563.14,1545.74,1562.1
2020-01-12 19:00:00,1561.88,1561.88,1546.49,1547.81
2020-01-13 19:00:00,1547.44,1548.9,1535.95,1546.32
2020-01-14 19:00:00,1546.29,1558.19,1545.95,1556.12
2020-01-15 19:00:00,1555.11,1558.1,1548.03,1552.39
2020-01-16 19:00:00,1552.52,1561.26,1549.42,1557.3
2020-01-19 19:00:00,1557.81,1562.78,1556.36,1559.8
2020-01-20 19:00:00,1560.86,1568.63,1546.33,1558.1
2020-01-21 19:00:00,1558.18,1559.32,1550.17,1558.81
2020-01-22 19:00:00,1558.58,1567.97,1551.91,1562.66
2020-01-23 19:00:00,1562.5,1575.91,1556.53,1571.24
2020-01-26 19:00:00,1581.21,1588.55,1575.88,1581.83
2020-01-27 19:00:00,1581.22,1583.08,1565.53,1567.38
2020-01-28 19:00:00,1566.38,1578.07,1563.43,1576.81
2020-01-29 19:00:00,1576.07,1586.03,1572.29,1574.09
2020-01-30 19:00:00,1573.45,1590.61,1570.93,1588.79
2020-02-02 19:00:00,1593.17,1593.74,1569.31,1576.58
2020-02-03 19:00:00,1576.58,1579.66,1549.06,1552.76
2020-02-04 19:00:00,1552.63,1562.42,1547.5,1555.94
2020-02-05 19:00:00,1555.89,1568.28,1552.52,1566.47
2020-02-06 19:00:00,1566.76,1574.1,1560.15,1570.04
2020-02-09 19:00:00,1572.04,1577.03,1567.99,1572.07
2020-02-10 19:00:00,1571.47,1574.05,1562.06,1567.6
2020-02-11 19:00:00,1567.62,1570.46,1561.64,1565.66
2020-02-12 19:00:00,1565.63,1578.3,1565.56,1575.97
2020-02-13 19:00:00,1576.13,1585.02,1573.07,1583.9
2020-02-16 19:00:00,1582.08,1583.79,1578.83,1581.34
2020-02-17 19:00:00,1584.34,1605.13,1582.43,1601.19
2020-02-18 19:00:00,1601.71,1612.95,1599.52,1611.6
2020-02-19 19:00:00,1612.19,1623.74,1603.88,1619.45
2020-02-20 19:00:00,1619.77,1649.27,1618.96,1643.23
2020-02-23 19:00:00,1653.31,1689.34,1648.72,1658.64
2020-02-24 19:00:00,1659.15,1663.8,1625.3,1634.93
2020-02-25 19:00:00,1635.18,1655.02,1624.97,1640.79
2020-02-26 19:00:00,1640.86,1660.39,1635.24,1644.46
2020-02-27 19:00:00,1643.76,1649.5,1562.81,1585.96
2020-03-01 19:00:00,1591.92,1611.08,1575.38,1589.47
2020-03-02 19:00:00,1585.3,1649.34,1584.84,1640.7
2020-03-03 19:00:00,1639.15,1653.04,1631.85,1636.87
2020-03-04 19:00:00,1637.27,1674.74,1634.98,1672.37
2020-03-05 19:00:00,1672.2,1692.2,1642.17,1674.26
2020-03-08 20:00:00,1693.72,1703.34,1657.37,1679.93
2020-03-09 20:00:00,1679.19,1680.55,1641.53,1649.15
2020-03-10 20:00:00,1648.58,1671.28,1633.01,1634.89
2020-03-11 20:00:00,1634.06,1650.44,1560.7,1577.25
2020-03-12 20:00:00,1578.92,1597.99,1504.35,1529.16
2020-03-15 20:00:00,1565.73,1575.48,1451.21,1514.75
2020-03-16 20:00:00,1512.64,1554.01,1465.52,1527.97
2020-03-17 20:00:00,1526.8,1546.32,1472.55,1485.79
2020-03-18 20:00:00,1485.06,1500.76,1462.13,1472.49
2020-03-19 20:00:00,1472.52,1516.21,1455.49,1498.28
2020-03-22 20:00:00,1502.71,1561.42,1482.41,1553.0
2020-03-23 20:00:00,1554.6,1634.82,1552.42,1626.09
2020-03-24 20:00:00,1628.79,1638.98,1591.49,1616.43
2020-03-25 20:00:00,1614.23,1643.98,1595.14,1628.12
2020-03-26 20:00:00,1632.66,1634.75,1613.48,1625.37
2020-03-29 20:00:00,1630.0,1632.46,1610.8,1621.89
2020-03-30 20:00:00,1621.83,1623.29,1574.12,1576.2
